Unnamed: 0,celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry_region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,elim_week_result,is_withdrew,is_place,season_max_week,last_week_positive,active_until,week1_q_hat,week2_q_hat,week3_q_hat,week4_q_hat,week5_q_hat,week6_q_hat,week7_q_hat,week8_q_hat,week9_q_hat,week10_q_hat,week11_q_hat,week1_p_mean,week2_p_mean,week3_p_mean,week4_p_mean,week5_p_mean,week6_p_mean,week7_p_mean,week8_p_mean,week9_p_mean,week10_p_mean,week11_p_mean
367,Joseph Baena,Daniella Karagach,Actor/Actress,California,United States,24,31,Eliminated Week 5,11,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.5,9.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,5.0,False,False,10,5,5.0,0.09035682678222656,0.09379959106445312,0.08919255435466766,0.09381536394357681,0.09244204312562943,,,,,,,0.08937719120515557,0.09610561572606217,0.08412674461428807,0.09532063621062958,0.08953501978830233,,,,,,
368,Trevor Donovan,Emma Slater,Actor/Actress,California,United States,39,31,Eliminated Week 9,6,5.0,5.0,5.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,10.0,9.0,10.0,10.0,9.25,10.25,9.25,10.25,8.5,8.0,8.0,8.0,,,,,,,,,9.0,False,False,10,9,9.0,0.090279221534729,0.08373827487230301,0.08897793292999268,0.09099970757961273,0.08852764219045639,0.1047191396355629,0.1004122868180275,0.10917963832616806,0.1644604355096817,,,0.09328175078916655,0.08341292044624012,0.08251177127386457,0.08665873768773816,0.08665545398308824,0.10731910739035823,0.10318035490417349,0.10994426885618182,0.16344769210697527,,
369,Daniel Durant,Britt Stewart,Actor/Actress,Michigan,United States,32,31,Eliminated Week 9,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,8.125,8.125,8.625,8.625,9.0,8.0,8.0,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0,10.0,9.0,8.0,9.0,8.5,,,,,,,,,9.0,False,False,10,9,9.0,0.0826556384563446,0.08499640226364136,0.0841841921210289,0.08982706815004349,0.09146427363157272,0.10481531172990799,0.10498133301734924,0.10927817970514297,0.15631555020809174,,,0.08538307784871028,0.08665405099561221,0.08471460002446042,0.08822065978414283,0.08871694595996965,0.1053161764008598,0.10055509226839517,0.10912699537852444,0.15562546880721756,,
370,Wayne Brady,Witney Carson,Comedian,Georgia,United States,50,31,3rd Place,3,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.125,10.125,10.125,10.625,8.0,9.0,8.0,9.0,9.5,9.0,9.5,10.0,11.25,11.25,11.25,11.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,,False,True,10,10,10.0,0.09346044808626175,0.09499534964561462,0.09533645957708359,0.09496482461690903,0.09688706696033478,0.12210435420274734,0.11913732439279556,0.11419501155614853,0.17291946709156036,0.252421498298645,,0.09369114612424692,0.09544075129938104,0.09008444325226718,0.098453676153599,0.09718917828305051,0.12449708515354765,0.12566282145621444,0.11658935864229845,0.17734125638869602,0.24856347266071965,
371,Sam Champion,Cheryl Burke,News Anchor,Kentucky,United States,61,31,Eliminated Week 4,13,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,False,False,10,4,4.0,0.009685857221484184,0.009353823028504848,0.009674268774688244,0.010026838630437851,,,,,,,,0.009019829668216055,0.009563993110088527,0.007986778871548464,0.005579150578751592,,,,,,,
372,Jessie James Decker,Alan Bersten,Singer/Rapper,,Italy,34,31,Eliminated Week 6,10,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,8.875,8.875,9.375,8.875,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,6.0,False,False,10,6,6.0,0.01609266735613346,0.015757033601403236,0.015848422423005104,0.015329986810684204,0.015547511167824268,0.01900809444487095,,,,,,0.015617815030500871,0.015911480765524965,0.015048888597139794,0.014461859524854253,0.01642452376264797,0.012051924373012668,,,,,
373,Jordin Sparks,Brandon Armstrong,Singer/Rapper,Arizona,United States,32,31,Eliminated Week 7,9,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,8.875,8.375,8.875,9.375,9.0,8.0,8.0,9.0,8.5,9.0,8.5,8.5,,,,,,,,,,,,,,,,,7.0,False,False,10,7,7.0,0.027528703212738037,0.028670696541666985,0.0284138023853302,0.027502216398715973,0.029261557385325432,0.03439708426594734,0.03567354753613472,,,,,0.025360399310808173,0.030427334137045476,0.030706436674827593,0.027300392637099585,0.028128865851266487,0.03362134739312465,0.02211580132109909,,,,
374,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,Louisiana,United States,50,31,Eliminated Week 8,8,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,9.625,10.125,9.625,9.625,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,9.0,8.0,9.0,9.0,,,,,,,,,,,,,8.0,False,False,10,8,8.0,0.09086635708808899,0.09059998393058777,0.087269626557827,0.08812306821346283,0.0896974503993988,0.10664339363574982,0.1133166253566742,0.12352542579174042,,,,0.0861676520777018,0.09084633478315346,0.09369320323976454,0.08840515552688506,0.09064198767774066,0.10631930590268722,0.11431834589750345,0.1283246413640563,,,
375,Charli D'Amelio,Mark Ballas,Social Media Personality,Connecticut,United States,18,31,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.375,10.375,10.375,10.875,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,11.25,11.25,11.25,11.25,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,False,True,10,10,10.0,0.08875010907649994,0.09432822465896606,0.09466207027435303,0.09428820759057999,0.0949859470129013,0.10982920974493027,0.11624358594417572,0.11339432746171951,0.15685425698757172,0.23301833868026733,,0.08802507219302905,0.0964367458135801,0.09778455642321672,0.09669448112885506,0.09337652124599626,0.11354959825821315,0.12095793376513145,0.11154492881426227,0.1495826231247748,0.2355487259499191,
376,Teresa Giudice,Pasha Pashkov,TV Personality,New Jersey,United States,50,31,Eliminated Week 2,15,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,10,2,2.0,0.006910732947289944,0.006956023629754782,,,,,,,,,,0.006899110924435357,0.00434365904848877,,,,,,,,,
377,Vinny Guadagnino,Koko Iwasaki,TV Personality,New York,United States,34,31,Eliminated Week 8,7,4.0,4.0,5.0,4.0,7.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,7.0,7.0,7.75,7.75,7.75,7.75,7.0,7.0,7.0,7.0,7.5,8.0,8.0,8.0,8.0,7.0,7.0,7.0,,,,,,,,,,,,,8.0,False,False,10,8,8.0,0.12486240267753601,0.11373372375965118,0.12268177419900894,0.11696094274520874,0.12291215360164642,0.15065376460552216,0.14915652573108673,0.1704922318458557,,,,0.1287891191937962,0.11358094165268479,0.11958618559817577,0.12014123816126314,0.12959726717899672,0.14591195147978028,0.15363254506730842,0.16406811007779637,,,
378,Shangela,Gleb Savchenko,TV Personality,Texas,United States,40,31,4th Place,4,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.75,9.25,9.75,9.75,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,11.25,10.25,10.25,10.25,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.5,,,,,,False,True,10,10,10.0,0.09685102105140686,0.10249286890029907,0.10154135525226593,0.10247797518968582,0.10209918022155762,0.12062181532382965,0.1248609647154808,0.12310080230236053,0.17654521763324738,0.25770583748817444,,0.09975522815757086,0.10243751573915079,0.10497768443585472,0.10445470810261355,0.10447168820431008,0.11858861893016097,0.12554058553337205,0.12606640602106842,0.1735862024052376,0.2586628435588788,
379,Gabby Windey,Valentin Chmerkovskiy,TV Personality,Illinois,United States,31,31,2nd Place,2,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.25,10.25,10.25,10.25,9.0,9.0,9.0,10.0,9.0,9.0,8.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,False,True,10,10,10.0,0.1038283035159111,0.10397385060787201,0.10434900224208832,0.10394404083490372,0.10604801774024963,0.12720786035060883,0.13621783256530762,0.13683444261550903,0.17290513217449188,0.2568543553352356,,0.10360874901204048,0.10216887182858357,0.1102315721914252,0.10335646895126686,0.10324516225255245,0.13282488471825535,0.13403651978680198,0.13433529084581208,0.18041675716709846,0.2572249578304825,
380,Jamie Lynn Spears,Alan Bersten,Actor/Actress,Mississippi,United States,32,32,Eliminated Week 2,13,5.0,5.0,5.0,,6.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,11,2,2.0,0.01055220142006874,0.010858923196792603,,,,,,,,,,0.009930056355868279,0.007450873998498466,,,,,,,,,
381,Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,6.0,5.0,6.0,,6.0,6.0,6.0,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,,7.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,False,False,11,5,5.0,0.011548151262104511,0.011901045218110085,0.012200034223496914,0.012126019224524498,0.012446582317352295,,,,,,,0.011590779936344352,0.01129125098809907,0.013063432683849378,0.013097941219141467,0.0072277182335899835,,,,,,
382,Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,6.0,5.0,5.0,,5.0,5.0,5.0,,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,8.0,8.0,8.0,,8.25,7.25,8.25,8.25,8.0,8.0,8.5,8.0,8.75,8.75,8.75,8.75,,,,,,,,,,,,,8.0,False,False,11,8,8.0,0.03537615016102791,0.038214270025491714,0.03711222857236862,0.03890920430421829,0.035482265055179596,0.03856457769870758,0.038642026484012604,0.03899943083524704,,,,0.036404914055778094,0.03599391428752608,0.03719508827042476,0.03674582508161153,0.03710758283469505,0.03900526347520598,0.041069617568402064,0.02489988252466506,,,
383,Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,5.0,4.0,4.0,,7.0,6.0,6.0,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,7.5,8.5,8.5,8.5,9.5,8.5,8.75,8.75,9.75,8.75,7.75,7.75,8.75,7.75,8.5,8.5,8.5,,9.0,8.5,9.0,,,False,True,11,11,11.0,0.1345546543598175,0.1226934939622879,0.1334448903799057,0.13749399781227112,0.1345941126346588,0.13868649303913116,0.1298181414604187,0.13473521173000336,0.15760399401187897,0.17883242666721344,0.17553383111953735,0.12688884035802614,0.1245835619620734,0.13655968951869715,0.13941641210471206,0.13903634609154072,0.14573411559692478,0.131900915276678,0.13688967796477475,0.1627216874457888,0.1793447199438666,0.17579801034019574
384,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,6.0,6.0,6.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,9.0,10.0,9.0,,10.25,10.25,11.25,10.25,9.5,9.0,9.5,9.0,10.0,10.0,10.0,10.0,9.75,9.75,10.75,10.75,10.0,10.0,10.0,,10.0,10.0,10.0,,,False,True,11,11,11.0,0.13774414360523224,0.12605741620063782,0.13420595228672028,0.12862901389598846,0.13202369213104248,0.13224312663078308,0.144356369972229,0.14258921146392822,0.1447533220052719,0.17301948368549347,0.1772734820842743,0.14826759537468326,0.12393525822133256,0.13451972781990876,0.13352751228548532,0.13302821456004538,0.12692796806646667,0.1458387351162123,0.14800373204732653,0.15633117837681246,0.17461474568161495,0.16941890578042812
385,Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,6.0,6.0,6.0,,5.0,5.0,5.0,,5.0,5.0,6.0,6.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,False,False,11,4,4.0,0.011468843556940556,0.013014285825192928,0.013323009945452213,0.0123412124812603,,,,,,,,0.011171341433617964,0.0129702835946481,0.014569628014532756,0.006941106998590132,,,,,,,
386,Matt Walsh,Koko Iwasaki,Comedian,Illinois,United States,58,32,Eliminated Week 1,14,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,False,11,1,1.0,0.005530547816306353,,,,,,,,,,,0.003359190037849573,,,,,,,,,,
387,Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,4.0,4.0,4.0,,6.0,6.0,6.0,,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,False,11,3,3.0,0.013920463621616364,0.0126841701567173,0.014452068135142326,,,,,,,,,0.01573068186684834,0.014853801420659842,0.008761308620985418,,,,,,,,
388,Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,7.0,7.0,7.0,,8.0,8.0,8.0,,9.0,8.0,9.0,8.0,8.0,8.0,8.0,,9.0,9.0,9.0,,9.75,9.75,9.75,9.75,8.5,8.5,10.0,9.0,8.0,9.0,8.0,8.0,10.75,10.75,10.75,10.75,9.5,9.5,9.5,,10.0,10.0,10.0,,,False,True,11,11,11.0,0.1436430811882019,0.14153335988521576,0.14546160399913788,0.15502268075942993,0.1517629623413086,0.15650929510593414,0.16534432768821716,0.18730048835277557,0.154350146651268,0.206159308552742,0.19901500642299652,0.14246894995953044,0.14316772342283465,0.14947804697444803,0.15537413315423296,0.15259791341597612,0.1521462745386046,0.16887063880628192,0.18452679618573958,0.16606810525244436,0.20797184554498416,0.20387103127166165
389,Lele Pons,Brandon Armstrong,Social Media Personality,,Venezuela,27,32,Eliminated Week 7,8,6.0,7.0,6.0,,7.0,7.0,7.0,,7.0,6.0,7.0,7.0,7.0,7.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,10.0,9.5,9.0,9.0,9.0,,,,,,,,,,,,,,,,,7.0,False,False,11,7,7.0,0.03228176385164261,0.032529737800359726,0.03519885241985321,0.0347740575671196,0.03485621139407158,0.034687794744968414,0.03501993417739868,,,,,0.03420254496984283,0.033472330827997526,0.03428688334259779,0.035086980250716604,0.03573216353358807,0.03826590987407237,0.022014739987983055,,,,
390,Harry Jowsey,Rylee Arnold,TV Personality,,Australia,26,32,Eliminated Week 9,6,4.0,4.0,4.0,,5.0,5.0,5.0,,6.0,5.0,7.0,6.0,7.0,7.0,7.0,,6.0,6.0,6.0,,7.25,7.25,7.25,7.25,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,,,,,,,,,9.0,False,False,11,9,9.0,0.12520501017570496,0.1225646436214447,0.12115585803985596,0.1162654384970665,0.13119609653949738,0.13045144081115723,0.12519916892051697,0.14639711380004883,0.15063273906707764,,,0.12494425065219028,0.1231622409554402,0.11877836771766673,0.11263681990878904,0.13090241595609972,0.13709843881793543,0.13064642176710897,0.1471739069643165,0.10033246161317791,,
391,Mauricio Umansky,Emma Slater,TV Personality,,Mexico,53,32,Eliminated Week 6,9,5.0,5.0,5.0,,4.0,4.0,4.0,,7.0,5.0,6.0,5.0,7.0,6.0,6.0,,8.0,8.0,8.0,,8.5,8.5,7.5,8.5,,,,,,,,,,,,,,,,,,,,,6.0,False,False,11,6,6.0,0.024806836619973183,0.028088506311178207,0.02630111202597618,0.025997344404459,0.024276509881019592,0.02592572569847107,,,,,,0.025777840217077217,0.028485777417622146,0.027282929809953782,0.025128902753802685,0.022734460614570105,0.015294527373173918,,,,,
392,Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,7.0,7.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.75,9.75,8.75,9.75,9.0,9.0,9.0,9.0,9.75,9.75,9.75,9.75,9.0,10.0,9.0,10.0,10.0,9.5,10.0,,9.5,10.0,10.0,,,False,True,11,11,11.0,0.15726813673973083,0.1706249713897705,0.16906805336475372,0.17393353581428528,0.16630001366138458,0.17874185740947723,0.1855347454547882,0.1836722046136856,0.1969473659992218,0.2223212569952011,0.22767943143844604,0.1523346562273192,0.17043968491268632,0.1676778072831405,0.1729889444874664,0.16309507066368611,0.18038335073360834,0.18523185010087578,0.1881024032107657,0.20562482002018362,0.2216973634255698,0.22998942163499686
393,Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,7.0,7.0,7.0,,6.0,7.0,7.0,,9.0,8.0,9.0,8.0,8.0,9.0,8.0,,8.0,8.0,8.0,,10.0,10.0,10.0,11.0,9.0,9.0,10.0,9.0,9.75,10.75,10.75,10.75,9.0,9.0,9.0,10.0,9.5,9.5,10.0,,9.5,10.0,10.0,,,False,True,11,11,11.0,0.1561000794172287,0.16923516988754272,0.15807625651359558,0.16450747847557068,0.177061527967453,0.16418977081775665,0.17608529329299927,0.16630636155605316,0.1957124024629593,0.21966755390167236,0.22049826383590698,0.15692835855502416,0.17019329799058164,0.15782708994379457,0.16905542175545166,0.17853811409620882,0.1651441515240078,0.17442708137645804,0.17040360110241196,0.20892174729159346,0.2163713254039638,0.22092263097271705
394,Tori Spelling,Pasha Pashkov,Actor/Actress,California,United States,51,33,Eliminated Week 2,12,6.0,6.0,5.0,,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,9,2,2.0,0.03603512793779373,0.03520701453089714,,,,,,,,,,0.035442346715760825,0.03392652635478129,,,,,,,,,
395,Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,33,Eliminated Week 3,10,5.0,5.0,5.0,,6.0,4.0,5.0,,6.5,5.5,5.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,False,9,3,3.0,0.023321297019720078,0.02376571111381054,0.026238923892378807,,,,,,,,,0.024712662999611498,0.024959781839152866,0.02589855092221186,,,,,,,,
396,Reginald VelJohnson,Emma Slater,Actor/Actress,New York,United States,74,33,Eliminated Week 3,10,6.0,5.0,5.0,,6.0,4.0,5.0,,6.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,False,9,3,3.0,0.019232524558901787,0.020055551081895828,0.022947493940591812,,,,,,,,,0.017580533840673405,0.018202838337253457,0.019342677068035018,,,,,,,,
397,Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,33,3rd Place,3,8.0,7.0,8.0,,8.0,8.0,8.0,,8.5,8.5,9.0,8.5,8.0,8.0,8.0,8.0,9.0,9.0,9.0,,10.0,11.0,11.0,,10.0,10.0,10.0,,9.5,9.5,10.0,,10.0,10.0,10.0,,,,,,,,,,,False,True,9,9,9.0,0.12735193967819214,0.12795013189315796,0.14024440944194794,0.16061632335186005,0.15305927395820618,0.14879177510738373,0.15109336376190186,0.1772269904613495,0.17826688289642334,,,0.1271631218905138,0.13178595840660876,0.13782052950238607,0.16522262194347223,0.15531171397411406,0.15071680851898236,0.15285260912674714,0.1730945190026452,0.17457679245543387,,
398,Dwight Howard,Daniella Karagach,Athlete,Georgia,United States,38,33,Eliminated Week 7,6,8.0,7.0,7.0,,8.0,7.0,7.0,,7.0,6.5,6.0,6.5,7.0,8.0,7.0,7.0,8.0,8.0,8.0,,11.0,10.0,10.0,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,7.0,False,False,9,7,7.0,0.06569017469882965,0.06740359961986542,0.0822884663939476,0.08579478412866592,0.08393493294715881,0.07709820568561554,0.094241201877594,,,,,0.06546907311779634,0.06823044358605866,0.07831357422777165,0.08485130517204696,0.08630499470103388,0.07849148457661805,0.061584209275950555,,,,
399,Danny Amendola,Witney Carson,Athlete,Texas,United States,39,33,5th Place,5,7.0,6.0,7.0,,7.0,7.0,7.0,,7.5,7.5,8.0,7.0,9.0,9.0,9.0,9.0,8.5,8.5,8.5,,10.0,9.0,9.0,,8.5,8.5,8.5,,9.0,9.0,9.0,,9.0,9.5,9.5,,,,,,,,,,,False,True,9,9,9.0,0.13658353686332703,0.13682155311107635,0.1521337777376175,0.14881634712219238,0.15980911254882812,0.16633592545986176,0.17744986712932587,0.19238965213298798,0.1929147094488144,,,0.13364429802388467,0.1336997179334043,0.15126661350911078,0.14429233638546266,0.16409882093075598,0.16835128557019746,0.18714969800542094,0.19943467840318216,0.1916195906600122,,
400,Stephen Nedoroscik,Rylee Arnold,Athlete,Florida,United States,26,33,4th Place,4,7.0,7.0,7.0,,8.0,7.0,7.0,,8.0,8.0,7.5,7.5,8.0,9.0,8.0,8.0,8.0,8.0,8.0,,10.0,9.0,9.0,,9.5,9.0,8.5,,9.0,8.5,9.0,,10.0,9.5,10.0,,,,,,,,,,,False,True,9,9,9.0,0.14853619039058685,0.14894112944602966,0.1662990152835846,0.17548827826976776,0.18549928069114685,0.18508359789848328,0.1872127652168274,0.21847617626190186,0.20247340202331543,,,0.14991195643072844,0.15357068122755593,0.17253051143416348,0.18089605095961298,0.18372571049945027,0.18929252546574055,0.19448096782955657,0.21379935688402932,0.20714081279721935,,
401,Ilona Maher,Alan Bersten,Athlete,California,United States,28,33,2nd Place,2,6.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.0,7.0,6.5,8.0,8.0,8.0,8.0,9.0,8.5,8.5,,8.0,8.0,8.0,,9.0,8.5,8.5,,9.5,9.5,9.5,,9.5,9.5,9.5,,,,,,,,,,,False,True,9,9,9.0,0.15690599381923676,0.15010501444339752,0.17298418283462524,0.17640255391597748,0.17288748919963837,0.20377032458782196,0.19127561151981354,0.19859983026981354,0.20757868885993958,,,0.1588001584007012,0.14687912903492864,0.17085843196289666,0.17755558488152953,0.17328823295910178,0.20784469194916566,0.20369560081484356,0.19785634014894188,0.20553884920252388,,
402,Anna Delvey,Ezra Sosa,Con artist,,Russia,33,33,Eliminated Week 2,12,6.0,6.0,6.0,,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,9,2,2.0,0.06118747964501381,0.06393131613731384,,,,,,,,,,0.06067767958722664,0.06223081160046002,,,,,,,,,
403,Brooks Nader,Gleb Savchenko,Model,New York,United States,27,33,Eliminated Week 4,9,6.0,6.0,6.0,,7.0,6.0,7.0,,7.5,7.5,8.0,7.5,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,False,False,9,4,4.0,0.016776779666543007,0.01640734262764454,0.017688021063804626,0.018860919401049614,,,,,,,,0.016511068181180553,0.016435018788866027,0.016837556199282653,0.012161632070528918,,,,,,,
404,Phaedra Parks,Val Chmerkovskiy,TV Personality,Georgia,United States,51,33,Eliminated Week 5,8,7.0,6.0,6.0,,7.0,7.0,7.0,,7.5,7.5,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,False,False,9,5,5.0,0.011546250432729721,0.011303079314529896,0.013025561347603798,0.013282609172165394,0.013771136291325092,,,,,,,0.011040932520110364,0.010886861793525118,0.013210573578857287,0.014973526134070887,0.008288267034146923,,,,,,
405,Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,33,Eliminated Week 6,7,7.0,6.0,6.0,,6.0,6.0,7.0,,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.5,8.5,8.5,,11.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,6.0,False,False,9,6,6.0,0.03634718433022499,0.037185560911893845,0.03886429965496063,0.041811052709817886,0.041562892496585846,0.039821017533540726,,,,,,0.036458510594793866,0.03741594509459135,0.037530528293640154,0.04175572414139778,0.043298554982692285,0.024892171600434762,,,,,
406,Joey Graziadei,Jenna Johnson,TV Personality,Louisiana,United States,29,33,1st Place,1,7.0,7.0,7.0,,8.0,7.0,7.0,,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,8.5,8.5,9.0,,11.0,10.0,11.0,,9.0,9.5,9.0,,9.5,10.0,9.5,,9.5,10.0,10.0,,,,,,,,,,,False,True,9,9,9.0,0.16048549115657806,0.1609230488538742,0.16728585958480835,0.17892712354660034,0.189475879073143,0.1790992170572281,0.19872717559337616,0.21330735087394714,0.21876630187034607,,,0.16258765769701802,0.1617762860028141,0.17639045330164396,0.1782912183118781,0.18568370491870484,0.18041103231886138,0.20023691494748072,0.21581510556120137,0.2211239548848114,,
407,Corey Feldman,Jenna Johnson,Actor/Actress,California,United States,54,34,Eliminated Week 2,13,4.0,5.0,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,False,11,2,2.0,0.024683265015482903,0.025090688839554787,,,,,,,,,,0.024315077569054287,0.02418787647214641,,,,,,,,,
408,Danielle Fishel,Pasha Pashkov,Actor/Actress,California,United States,44,34,Eliminated Week 8,8,6.0,6.0,,,7.0,6.0,6.0,,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,8.5,8.5,8.5,9.5,9.5,9.0,9.5,9.0,,,,,,,,,,,,,8.0,False,False,11,8,8.0,0.030257461592555046,0.03144749253988266,0.032966408878564835,0.0338686965405941,0.035005271434783936,0.03211970999836922,0.03483159840106964,0.03442353010177612,,,,0.03013988663251668,0.03228704103418932,0.02962804004532263,0.03459133205471138,0.03365811348406704,0.03012812953071456,0.035451826255306,0.021953009150595643,,,
